2023-10-11 15:29:35.099 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final


Security filter chain: no match


************************************************************


2023-11-14 08:58:47.183 [http-nio-8088-exec-4] INFO  Spring Security Debugger - 

************************************************************

Request received for GET '/favicon.ico':

org.apache.catalina.connector.RequestFacade@b556e4f

servletPath:/favicon.ico
pathInfo:null
headers: 
host: localhost:8088
connection: keep-alive
sec-ch-ua: "Google Chrome";v="119", "Chromium";v="119", "Not?A_Brand";v="24"
sec-ch-ua-mobile: ?0
user-agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36
sec-ch-ua-platform: "macOS"
accept: image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8
sec-fetch-site: same-origin
sec-fetch-mode: no-cors
sec-fetch-dest: image
referer: http://localhost:8088/swagger-ui/index.html
accept-encoding: gzip, deflate, br
accept-language: en-US,en;q=0.9,vi-VN;q=0.8,vi;q=0.7,ru;q=0.6,lv;q=0.5
cookie: pma_lang=en; phpMyAdmin=aa36be8a7844c509cab450abbc4ee5e3; pmaUser-1=H1Qriwj9h%2BlQ0E6ad7ZhTe%2FcJQtmNpWR0pqmege%2BgXsGwa9UPCq5K83NeDI%3D; pmaAuth-1=n6Qvr4VQrkt%2BPh1rZmBYffx8VllMVJhtRAAJv%2FYhratI2uv8GHP1beTx4eIL7ApxnSxdXj4IAPZmuWM0DcQg3K4iVsQ%3D; JSESSIONID=75BD10DFDD19CC3C73CE4FF54984D282


Security filter chain: no match


************************************************************


2023-11-14 08:58:47.188 [http-nio-8088-exec-4] INFO  Spring Security Debugger - 

************************************************************

Request received for GET '/error':

org.apache.catalina.core.ApplicationHttpRequest@f6aebfd

servletPath:/error
pathInfo:null
headers: 
host: localhost:8088
connection: keep-alive
sec-ch-ua: "Google Chrome";v="119", "Chromium";v="119", "Not?A_Brand";v="24"
sec-ch-ua-mobile: ?0
user-agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36
sec-ch-ua-platform: "macOS"
accept: image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8
sec-fetch-site: same-origin
sec-fetch-mode: no-cors
sec-fetch-dest: image
referer: http://localhost:8088/swagger-ui/index.html
accept-encoding: gzip, deflate, br
accept-language: en-US,en;q=0.9,vi-VN;q=0.8,vi;q=0.7,ru;q=0.6,lv;q=0.5
cookie: pma_lang=en; phpMyAdmin=aa36be8a7844c509cab450abbc4ee5e3; pmaUser-1=H1Qriwj9h%2BlQ0E6ad7ZhTe%2FcJQtmNpWR0pqmege%2BgXsGwa9UPCq5K83NeDI%3D; pmaAuth-1=n6Qvr4VQrkt%2BPh1rZmBYffx8VllMVJhtRAAJv%2FYhratI2uv8GHP1beTx4eIL7ApxnSxdXj4IAPZmuWM0DcQg3K4iVsQ%3D; JSESSIONID=75BD10DFDD19CC3C73CE4FF54984D282


Security filter chain: no match


************************************************************


2023-11-14 08:58:53.948 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2023-11-14 08:58:54.068 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2023-11-14 08:58:58.196 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2023-11-14 08:58:58.233 [main] INFO  c.project.shopapp.ShopappApplication - Starting ShopappApplication using Java 17.0.8.1 with PID 4368 (/Users/hoangnd/Documents/code/udemy/ShopApp/shopapp-backend/target/classes started by hoangnd in /Users/hoangnd/Documents/code/udemy/ShopApp/shopapp-backend)
2023-11-14 08:58:58.235 [main] INFO  c.project.shopapp.ShopappApplication - No active profile set, falling back to 1 default profile: "default"
2023-11-14 08:58:59.110 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2023-11-14 08:58:59.111 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-11-14 08:58:59.198 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 83 ms. Found 7 JPA repository interfaces.
2023-11-14 08:58:59.207 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2023-11-14 08:58:59.208 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2023-11-14 08:58:59.218 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.project.shopapp.repositories.CategoryRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2023-11-14 08:58:59.218 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.project.shopapp.repositories.OrderDetailRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2023-11-14 08:58:59.218 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.project.shopapp.repositories.OrderRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2023-11-14 08:58:59.218 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.project.shopapp.repositories.ProductImageRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2023-11-14 08:58:59.219 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.project.shopapp.repositories.ProductRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2023-11-14 08:58:59.219 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.project.shopapp.repositories.RoleRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2023-11-14 08:58:59.219 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.project.shopapp.repositories.UserRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2023-11-14 08:58:59.219 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 6 ms. Found 0 Redis repository interfaces.
2023-11-14 08:58:59.701 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8088 (http)
2023-11-14 08:58:59.707 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8088"]
2023-11-14 08:58:59.711 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2023-11-14 08:58:59.712 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.11]
2023-11-14 08:58:59.777 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2023-11-14 08:58:59.778 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1501 ms
2023-11-14 08:58:59.920 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2023-11-14 08:58:59.970 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.2.6.Final
2023-11-14 08:58:59.972 [main] INFO  org.hibernate.cfg.Environment - HHH000406: Using bytecode reflection optimizer
2023-11-14 08:59:00.058 [main] INFO  o.h.b.i.BytecodeProviderInitiator - HHH000021: Bytecode provider name : bytebuddy
2023-11-14 08:59:00.126 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2023-11-14 08:59:00.135 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2023-11-14 08:59:00.252 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@6cfd08e9
2023-11-14 08:59:00.253 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2023-11-14 08:59:00.442 [main] INFO  o.h.b.i.BytecodeProviderInitiator - HHH000021: Bytecode provider name : bytebuddy
2023-11-14 08:59:01.065 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-11-14 08:59:01.067 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-11-14 08:59:01.393 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/api/v1/actuator'
2023-11-14 08:59:01.417 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-11-14 08:59:01.473 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2023-11-14 08:59:01.810 [main] DEBUG o.s.s.a.p.PrePostAnnotationSecurityMetadataSource - @org.springframework.security.access.prepost.PreAuthorize("hasRole(\'ROLE_ADMIN\')") found on specific method: public org.springframework.http.ResponseEntity com.project.shopapp.controllers.OrderController.getOrdersByKeyword(java.lang.String,int,int)
2023-11-14 08:59:01.811 [main] DEBUG o.s.s.a.m.DelegatingMethodSecurityMetadataSource - Caching method [CacheKey[com.project.shopapp.controllers.OrderController; public org.springframework.http.ResponseEntity com.project.shopapp.controllers.OrderController.getOrdersByKeyword(java.lang.String,int,int)]] with attributes [[authorize: 'hasRole('ROLE_ADMIN')', filter: 'null', filterTarget: 'null']]
2023-11-14 08:59:02.057 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure Or [Mvc [pattern='EndpointRequestMatcher includes=[*], excludes=[], includeLinks=true']] with [org.springframework.security.web.session.DisableEncodeUrlFilter@1310b98a, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7abdfd36, org.springframework.security.web.context.SecurityContextHolderFilter@38c86702, org.springframework.security.web.header.HeaderWriterFilter@39008911, org.springframework.web.filter.CorsFilter@52743ef2, org.springframework.security.web.authentication.logout.LogoutFilter@63792a7a, com.project.shopapp.filters.JwtTokenFilter@1ffe7c42, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@61e23a44, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@283dd82a, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2a1107a9, org.springframework.security.web.access.ExceptionTranslationFilter@4e826e33, org.springframework.security.web.access.intercept.AuthorizationFilter@37884b27]
2023-11-14 08:59:02.080 [main] WARN  o.s.s.c.a.web.builders.WebSecurity - 

********************************************************************
**********        Security debugging is enabled.       *************
**********    This may include sensitive information.  *************
**********      Do not use in a production system!     *************
********************************************************************


2023-11-14 08:59:02.435 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8088"]
2023-11-14 08:59:02.452 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8088 (http) with context path ''
2023-11-14 08:59:02.465 [main] INFO  c.project.shopapp.ShopappApplication - Started ShopappApplication in 4.599 seconds (process running for 5.055)
2023-11-14 08:59:04.703 [http-nio-8088-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-14 08:59:04.705 [http-nio-8088-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-11-14 08:59:04.712 [http-nio-8088-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 7 ms
2023-11-14 08:59:04.735 [http-nio-8088-exec-1] INFO  Spring Security Debugger - 

************************************************************

Request received for GET '/swagger-ui/index.html':

org.apache.catalina.connector.RequestFacade@36703d8b

servletPath:/swagger-ui/index.html
pathInfo:null
headers: 
host: localhost:8088
connection: keep-alive
cache-control: max-age=0
sec-ch-ua: "Google Chrome";v="119", "Chromium";v="119", "Not?A_Brand";v="24"
sec-ch-ua-mobile: ?0
sec-ch-ua-platform: "macOS"
upgrade-insecure-requests: 1
user-agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36
accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7
sec-fetch-site: none
sec-fetch-mode: navigate
sec-fetch-user: ?1
sec-fetch-dest: document
accept-encoding: gzip, deflate, br
accept-language: en-US,en;q=0.9,vi-VN;q=0.8,vi;q=0.7,ru;q=0.6,lv;q=0.5
cookie: pma_lang=en; phpMyAdmin=aa36be8a7844c509cab450abbc4ee5e3; pmaUser-1=H1Qriwj9h%2BlQ0E6ad7ZhTe%2FcJQtmNpWR0pqmege%2BgXsGwa9UPCq5K83NeDI%3D; pmaAuth-1=n6Qvr4VQrkt%2BPh1rZmBYffx8VllMVJhtRAAJv%2FYhratI2uv8GHP1beTx4eIL7ApxnSxdXj4IAPZmuWM0DcQg3K4iVsQ%3D; JSESSIONID=75BD10DFDD19CC3C73CE4FF54984D282


Security filter chain: no match


************************************************************


2023-11-14 08:59:04.744 [http-nio-8088-exec-1] INFO  Spring Security Debugger - 

************************************************************

Request received for GET '/error':

org.apache.catalina.core.ApplicationHttpRequest@44cdb044

servletPath:/error
pathInfo:null
headers: 
host: localhost:8088
connection: keep-alive
cache-control: max-age=0
sec-ch-ua: "Google Chrome";v="119", "Chromium";v="119", "Not?A_Brand";v="24"
sec-ch-ua-mobile: ?0
sec-ch-ua-platform: "macOS"
upgrade-insecure-requests: 1
user-agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36
accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7
sec-fetch-site: none
sec-fetch-mode: navigate
sec-fetch-user: ?1
sec-fetch-dest: document
accept-encoding: gzip, deflate, br
accept-language: en-US,en;q=0.9,vi-VN;q=0.8,vi;q=0.7,ru;q=0.6,lv;q=0.5
cookie: pma_lang=en; phpMyAdmin=aa36be8a7844c509cab450abbc4ee5e3; pmaUser-1=H1Qriwj9h%2BlQ0E6ad7ZhTe%2FcJQtmNpWR0pqmege%2BgXsGwa9UPCq5K83NeDI%3D; pmaAuth-1=n6Qvr4VQrkt%2BPh1rZmBYffx8VllMVJhtRAAJv%2FYhratI2uv8GHP1beTx4eIL7ApxnSxdXj4IAPZmuWM0DcQg3K4iVsQ%3D; JSESSIONID=75BD10DFDD19CC3C73CE4FF54984D282


Security filter chain: no match


************************************************************


2023-11-14 08:59:04.990 [http-nio-8088-exec-2] INFO  Spring Security Debugger - 

************************************************************

Request received for GET '/favicon.ico':

org.apache.catalina.connector.RequestFacade@e41526

servletPath:/favicon.ico
pathInfo:null
headers: 
host: localhost:8088
connection: keep-alive
sec-ch-ua: "Google Chrome";v="119", "Chromium";v="119", "Not?A_Brand";v="24"
sec-ch-ua-mobile: ?0
user-agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36
sec-ch-ua-platform: "macOS"
accept: image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8
sec-fetch-site: same-origin
sec-fetch-mode: no-cors
sec-fetch-dest: image
referer: http://localhost:8088/swagger-ui/index.html
accept-encoding: gzip, deflate, br
accept-language: en-US,en;q=0.9,vi-VN;q=0.8,vi;q=0.7,ru;q=0.6,lv;q=0.5
cookie: pma_lang=en; phpMyAdmin=aa36be8a7844c509cab450abbc4ee5e3; pmaUser-1=H1Qriwj9h%2BlQ0E6ad7ZhTe%2FcJQtmNpWR0pqmege%2BgXsGwa9UPCq5K83NeDI%3D; pmaAuth-1=n6Qvr4VQrkt%2BPh1rZmBYffx8VllMVJhtRAAJv%2FYhratI2uv8GHP1beTx4eIL7ApxnSxdXj4IAPZmuWM0DcQg3K4iVsQ%3D; JSESSIONID=75BD10DFDD19CC3C73CE4FF54984D282


Security filter chain: no match


************************************************************


2023-11-14 08:59:04.993 [http-nio-8088-exec-2] INFO  Spring Security Debugger - 

************************************************************

Request received for GET '/error':

org.apache.catalina.core.ApplicationHttpRequest@3e26051b

servletPath:/error
pathInfo:null
headers: 
host: localhost:8088
connection: keep-alive
sec-ch-ua: "Google Chrome";v="119", "Chromium";v="119", "Not?A_Brand";v="24"
sec-ch-ua-mobile: ?0
user-agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36
sec-ch-ua-platform: "macOS"
accept: image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8
sec-fetch-site: same-origin
sec-fetch-mode: no-cors
sec-fetch-dest: image
referer: http://localhost:8088/swagger-ui/index.html
accept-encoding: gzip, deflate, br
accept-language: en-US,en;q=0.9,vi-VN;q=0.8,vi;q=0.7,ru;q=0.6,lv;q=0.5
cookie: pma_lang=en; phpMyAdmin=aa36be8a7844c509cab450abbc4ee5e3; pmaUser-1=H1Qriwj9h%2BlQ0E6ad7ZhTe%2FcJQtmNpWR0pqmege%2BgXsGwa9UPCq5K83NeDI%3D; pmaAuth-1=n6Qvr4VQrkt%2BPh1rZmBYffx8VllMVJhtRAAJv%2FYhratI2uv8GHP1beTx4eIL7ApxnSxdXj4IAPZmuWM0DcQg3K4iVsQ%3D; JSESSIONID=75BD10DFDD19CC3C73CE4FF54984D282


Security filter chain: no match


************************************************************


2023-11-14 08:59:06.675 [http-nio-8088-exec-3] INFO  Spring Security Debugger - 

************************************************************

Request received for GET '/swagger-ui/index.html':

org.apache.catalina.connector.RequestFacade@7b3124cb

servletPath:/swagger-ui/index.html
pathInfo:null
headers: 
host: localhost:8088
connection: keep-alive
cache-control: max-age=0
sec-ch-ua: "Google Chrome";v="119", "Chromium";v="119", "Not?A_Brand";v="24"
sec-ch-ua-mobile: ?0
sec-ch-ua-platform: "macOS"
upgrade-insecure-requests: 1
user-agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36
accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7
sec-fetch-site: none
sec-fetch-mode: navigate
sec-fetch-user: ?1
sec-fetch-dest: document
accept-encoding: gzip, deflate, br
accept-language: en-US,en;q=0.9,vi-VN;q=0.8,vi;q=0.7,ru;q=0.6,lv;q=0.5
cookie: pma_lang=en; phpMyAdmin=aa36be8a7844c509cab450abbc4ee5e3; pmaUser-1=H1Qriwj9h%2BlQ0E6ad7ZhTe%2FcJQtmNpWR0pqmege%2BgXsGwa9UPCq5K83NeDI%3D; pmaAuth-1=n6Qvr4VQrkt%2BPh1rZmBYffx8VllMVJhtRAAJv%2FYhratI2uv8GHP1beTx4eIL7ApxnSxdXj4IAPZmuWM0DcQg3K4iVsQ%3D; JSESSIONID=75BD10DFDD19CC3C73CE4FF54984D282


Security filter chain: no match


************************************************************


2023-11-14 08:59:06.680 [http-nio-8088-exec-3] INFO  Spring Security Debugger - 

************************************************************

Request received for GET '/error':

org.apache.catalina.core.ApplicationHttpRequest@7f0ebf75

servletPath:/error
pathInfo:null
headers: 
host: localhost:8088
connection: keep-alive
cache-control: max-age=0
sec-ch-ua: "Google Chrome";v="119", "Chromium";v="119", "Not?A_Brand";v="24"
sec-ch-ua-mobile: ?0
sec-ch-ua-platform: "macOS"
upgrade-insecure-requests: 1
user-agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36
accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7
sec-fetch-site: none
sec-fetch-mode: navigate
sec-fetch-user: ?1
sec-fetch-dest: document
accept-encoding: gzip, deflate, br
accept-language: en-US,en;q=0.9,vi-VN;q=0.8,vi;q=0.7,ru;q=0.6,lv;q=0.5
cookie: pma_lang=en; phpMyAdmin=aa36be8a7844c509cab450abbc4ee5e3; pmaUser-1=H1Qriwj9h%2BlQ0E6ad7ZhTe%2FcJQtmNpWR0pqmege%2BgXsGwa9UPCq5K83NeDI%3D; pmaAuth-1=n6Qvr4VQrkt%2BPh1rZmBYffx8VllMVJhtRAAJv%2FYhratI2uv8GHP1beTx4eIL7ApxnSxdXj4IAPZmuWM0DcQg3K4iVsQ%3D; JSESSIONID=75BD10DFDD19CC3C73CE4FF54984D282


Security filter chain: no match


************************************************************


2023-11-14 08:59:06.782 [http-nio-8088-exec-4] INFO  Spring Security Debugger - 

************************************************************

Request received for GET '/favicon.ico':

org.apache.catalina.connector.RequestFacade@bb49096

servletPath:/favicon.ico
pathInfo:null
headers: 
host: localhost:8088
connection: keep-alive
sec-ch-ua: "Google Chrome";v="119", "Chromium";v="119", "Not?A_Brand";v="24"
sec-ch-ua-mobile: ?0
user-agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36
sec-ch-ua-platform: "macOS"
accept: image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8
sec-fetch-site: same-origin
sec-fetch-mode: no-cors
sec-fetch-dest: image
referer: http://localhost:8088/swagger-ui/index.html
accept-encoding: gzip, deflate, br
accept-language: en-US,en;q=0.9,vi-VN;q=0.8,vi;q=0.7,ru;q=0.6,lv;q=0.5
cookie: pma_lang=en; phpMyAdmin=aa36be8a7844c509cab450abbc4ee5e3; pmaUser-1=H1Qriwj9h%2BlQ0E6ad7ZhTe%2FcJQtmNpWR0pqmege%2BgXsGwa9UPCq5K83NeDI%3D; pmaAuth-1=n6Qvr4VQrkt%2BPh1rZmBYffx8VllMVJhtRAAJv%2FYhratI2uv8GHP1beTx4eIL7ApxnSxdXj4IAPZmuWM0DcQg3K4iVsQ%3D; JSESSIONID=75BD10DFDD19CC3C73CE4FF54984D282


Security filter chain: no match


************************************************************


2023-11-14 08:59:06.786 [http-nio-8088-exec-4] INFO  Spring Security Debugger - 

************************************************************

Request received for GET '/error':

org.apache.catalina.core.ApplicationHttpRequest@f8b0538

servletPath:/error
pathInfo:null
headers: 
host: localhost:8088
connection: keep-alive
sec-ch-ua: "Google Chrome";v="119", "Chromium";v="119", "Not?A_Brand";v="24"
sec-ch-ua-mobile: ?0
user-agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36
sec-ch-ua-platform: "macOS"
accept: image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8
sec-fetch-site: same-origin
sec-fetch-mode: no-cors
sec-fetch-dest: image
referer: http://localhost:8088/swagger-ui/index.html
accept-encoding: gzip, deflate, br
accept-language: en-US,en;q=0.9,vi-VN;q=0.8,vi;q=0.7,ru;q=0.6,lv;q=0.5
cookie: pma_lang=en; phpMyAdmin=aa36be8a7844c509cab450abbc4ee5e3; pmaUser-1=H1Qriwj9h%2BlQ0E6ad7ZhTe%2FcJQtmNpWR0pqmege%2BgXsGwa9UPCq5K83NeDI%3D; pmaAuth-1=n6Qvr4VQrkt%2BPh1rZmBYffx8VllMVJhtRAAJv%2FYhratI2uv8GHP1beTx4eIL7ApxnSxdXj4IAPZmuWM0DcQg3K4iVsQ%3D; JSESSIONID=75BD10DFDD19CC3C73CE4FF54984D282


Security filter chain: no match


************************************************************


2023-11-14 08:59:51.680 [http-nio-8088-exec-7] INFO  Spring Security Debugger - 

************************************************************

Request received for GET '/swagger-ui.html':

org.apache.catalina.connector.RequestFacade@28280df3

servletPath:/swagger-ui.html
pathInfo:null
headers: 
host: localhost:8088
connection: keep-alive
sec-ch-ua: "Google Chrome";v="119", "Chromium";v="119", "Not?A_Brand";v="24"
sec-ch-ua-mobile: ?0
sec-ch-ua-platform: "macOS"
upgrade-insecure-requests: 1
user-agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36
accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7
sec-fetch-site: none
sec-fetch-mode: navigate
sec-fetch-user: ?1
sec-fetch-dest: document
accept-encoding: gzip, deflate, br
accept-language: en-US,en;q=0.9,vi-VN;q=0.8,vi;q=0.7,ru;q=0.6,lv;q=0.5
cookie: pma_lang=en; phpMyAdmin=aa36be8a7844c509cab450abbc4ee5e3; pmaUser-1=H1Qriwj9h%2BlQ0E6ad7ZhTe%2FcJQtmNpWR0pqmege%2BgXsGwa9UPCq5K83NeDI%3D; pmaAuth-1=n6Qvr4VQrkt%2BPh1rZmBYffx8VllMVJhtRAAJv%2FYhratI2uv8GHP1beTx4eIL7ApxnSxdXj4IAPZmuWM0DcQg3K4iVsQ%3D; JSESSIONID=75BD10DFDD19CC3C73CE4FF54984D282


Security filter chain: no match


************************************************************


2023-11-14 08:59:51.750 [http-nio-8088-exec-8] INFO  Spring Security Debugger - 

************************************************************

Request received for GET '/swagger-ui/index.html':

org.apache.catalina.connector.RequestFacade@3d75bb8e

servletPath:/swagger-ui/index.html
pathInfo:null
headers: 
host: localhost:8088
connection: keep-alive
upgrade-insecure-requests: 1
user-agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36
